id,name,maintenance_responsibility,installed,material,length,number_of_steps,schools_count,school_score,total_population,transit_rider_count,transit_score,detour_score,overall_score,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
1238196374,Tropical Ave to Gladys Ave,5th Division,1964-01-01,Concrete,278.0,11.0,0.0,100.0,281.0,0.0,2.0,4.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Tropical_Ave_to_Gladys_Ave.jpg,Beechview,4.0,19,42003191600,5,19,6,4-28,40.42002655,-80.02434749
649962086,Troy Hill Rd at Goettmann St to E Ohio St,1st Division,1950-01-01,Concrete,283.0,188.0,1.0,7.0,307.0,48.0,6.0,10.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Troy_Hill_Rd_at_Goettmann_St_to_E_Ohio_St.jpg,Troy Hill,1.0,24,42003240600,1,24,1,1-2,40.45916643,-79.98593463
1039277607,Tullymet St from Chance Way to Sylvan Ave,3rd Division,1948-01-01,Concrete,461.0,259.0,0.0,100.0,282.0,15.0,2.0,3.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Tullymet_St_from_Chance_Way_to_Sylvan_Ave.jpg,Hazelwood,5.0,15,42003562900,3,15,4,2-13,40.41525936,-79.94391236
2050771619,Tullymet St from Sylvan Ave to Gladstone St,3rd Division,1948-01-01,Concrete,340.0,,0.0,100.0,352.0,3.0,2.0,6.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Tullymet_St_from_Sylvan_Ave_to_Gladstone_St.jpg,Hazelwood,5.0,15,42003562900,3,15,4,2-13,40.41558407,-79.9430165
294093173,Tunstall St from Greenfield Ave to Alvin St,3rd Division,1950-01-01,Concrete,227.0,66.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Tunstall_St_from_Greenfield_Ave_to_Alvin_St.jpg,Greenfield,5.0,15,42003151600,3,15,4,2-12,40.42506147,-79.94876448
2052979250,Tuscola St from Larkfield Way to Dead End,5th Division,,Concrete,184.0,6.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Tuscola_St_from_Larkfield_Way_to_Dead_End.jpg,Mount Washington,2.0,19,42003191500,5,19,3,4-27,40.42489617,-80.00594959
1874765058,Tuscola St from Ruth St to Larkfield Way,5th Division,,Concrete,114.0,0.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Tuscola_St_from_Ruth_St_to_Larkfield_Way.jpg,Mount Washington,2.0,19,42003191500,5,19,3,4-5,40.42490842,-80.00534341
223482942,Tybee St from Universal St to Tybee St,5th Division,,Wood,22.0,21.0,0.0,100.0,727.0,61.0,9.0,9.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Tybee_St_from_Universal_St_to_Tybee_St.jpg,Sheraden,2.0,20,42003202200,5,20,6,1-16,40.45284187,-80.06007415
1598329209,Universal St from Chartiers Ave to Emporia St,5th Division,,Concrete,76.0,,1.0,4.0,906.0,65.0,5.0,2.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Universal_St_from_Chartiers_Ave_to_Emporia_St.jpg,Sheraden,2.0,20,42003202200,5,20,6,1-16,40.45356134,-80.06065985
514352338,Universal St from Chartiers Ave to Newcomer St,5th Division,1950-01-01,Concrete,92.0,,1.0,9.0,870.0,65.0,8.0,7.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Universal_St_from_Chartiers_Ave_to_Newcomer_St.jpg,Sheraden,2.0,20,42003202200,5,20,6,1-16,40.45333582,-80.06040236
363353551,University Dr to Allequippa St,3rd Division,,Concrete,35.0,23.0,3.0,3.0,664.0,288.0,7.0,3.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/University_Dr_to_Allequippa_St.jpg,North Oakland,8.0,4,42003982200,3,4,4,2-22,40.44793481,-79.95896328
1568182358,Upview Terrace to McCandless Ave,2nd Division,,Concrete,204.0,79.0,0.0,100.0,605.0,33.0,6.0,9.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Upview_Terrace_to_McCandless_Ave.jpg,Stanton Heights,9.0,10,42003101800,2,10,5,3-5,40.47972746,-79.94445307
870567808,Uvilla St from Marlow St to Comstock Way,5th Division,,Concrete,161.0,3.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Uvilla_St_from_Marlow_St_to_Comstock_Way.jpg,Elliott,2.0,20,42003562600,5,20,6,1-17,40.44449172,-80.03706902
1312301544,Uvilla St from Parnassus Way to Marlow St,5th Division,,Brick/Asphalt,247.0,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Uvilla_St_from_Parnassus_Way_to_Marlow_St.jpg,Elliott,2.0,20,42003562600,5,20,6,1-17,40.44498927,-80.03761553
1199461086,Valonia St from Attica St to Advent St,5th Division,1945-01-01,Concrete,288.0,187.0,0.0,100.0,402.0,0.0,3.0,6.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Valonia_St_from_Attica_St_to_Advent_St.jpg,Elliott,2.0,20,42003562600,5,20,6,1-17,40.44394326,-80.0342752
1050087866,Verona Blvd to Broadcrest Dr,2nd Division,,Concrete,190.0,110.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Verona_Blvd_to_Broadcrest_Dr.jpg,Lincoln-Lemington-Belmar,9.0,12,42003561900,2,12,5,3-18,40.47412767,-79.88831158
349388134,Vinecliffe St to E Sycamore St,5th Division,1952-01-01,Concrete,184.0,75.0,0.0,100.0,381.0,0.0,3.0,7.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Vinecliffe_St_to_E_Sycamore_St.jpg,Mount Washington,3.0,18,42003190300,5,18,3,4-27,40.43033747,-80.00437561
1635116268,Vinecliffe St to Wyoming St,5th Division,1952-01-01,Concrete,484.0,133.0,0.0,100.0,788.0,87.0,6.0,3.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Vinecliffe_St_to_Wyoming_St.jpg,Mount Washington,2.0,19,42003191400,5,19,3,4-27,40.43061901,-80.00546357
1743510653,Vineland St to Aaron Ave,4th Division,,Wood,40.0,38.0,0.0,100.0,441.0,0.0,4.0,8.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Vineland_St_to_Aaron_Ave.jpg,Overbrook,4.0,32,42003320700,5,32,3,4-25,40.38781828,-80.00045904
276513857,Vinial St,1st Division,1947-01-01,Concrete,237.0,177.0,1.0,9.0,911.0,70.0,9.0,8.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Vinial_St.jpg,Troy Hill,1.0,24,42003240600,1,24,1,1-5,40.45787664,-79.99252076
70955439,Vinial St at Salter Way,1st Division,,Concrete,53.0,9.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Vinial_St_at_Salter_Way.jpg,Spring Garden,1.0,23,42003241200,1,23,1,1-5,40.45830923,-79.99477393
1122897769,Viola St from Catoctin St to Watson St,1st Division,,Wood,130.0,48.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Viola_St_from_Catoctin_St_to_Watson_St.jpg,Perry North,1.0,26,42003260700,1,26,1,1-15,40.4780885,-80.01109181
1916159077,Virginia Ave at Shiloh St,5th Division,1938-01-01,Concrete,10.0,8.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Virginia_Ave_at_Shiloh_St.jpg,Mount Washington,2.0,19,42003191400,5,19,3,4-27,40.42959558,-80.00743697
191049112,Virginia Ave from Plyer Way to Plymouth St,5th Division,,Wood,103.0,,0.0,100.0,677.0,0.0,2.0,1.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Virginia_Ave_from_Plyer_Way_to_Plymouth_St.jpg,Duquesne Heights,2.0,19,42003191100,5,19,3,4-1,40.4330136,-80.02211337
1823142947,Virginia Ave from Sweetbriar St to Plyer Way,5th Division,,Wood,108.0,,0.0,100.0,649.0,0.0,2.0,1.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Virginia_Ave_from_Sweetbriar_St_to_Plyer_Way.jpg,Duquesne Heights,2.0,19,42003191100,5,19,3,4-1,40.43306872,-80.02254253
1103026763,Volk Rd from Kearsarge St to Dead End,5th Division,,Concrete,225.0,30.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Volk_Rd_from_Kearsarge_St_to_Dead_End.jpg,Mount Washington,2.0,19,42003190300,5,19,3,4-27,40.43164076,-80.01093918
403139671,W Meyers St to Mt Joseph St,4th Division,,Wood,46.0,10.0,1.0,7.0,574.0,118.0,7.0,8.0,5.0,https://tools.wprdc.org/images/pittsburgh/steps/W_Meyers_St_to_Mt_Joseph_St.jpg,Carrick,4.0,29,42003290100,3,29,3,4-23,40.399708600000004,-79.99155228
727571286,W Sycamore From Amabell St to Merrimac St,DOMI - Signs and Markings,1946-01-01,Concrete,215.0,21.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/W_Sycamore_From_Amabell_St_to_Merrimac_St.jpg,Mount Washington,2.0,19,42003190300,5,19,3,4-1,40.43287829,-80.01391822
868095936,W Sycamore St from La Belle St to Red Oak Way,DOMI - Signs and Markings,1946-01-01,Concrete,123.0,21.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/W_Sycamore_St_from_La_Belle_St_to_Red_Oak_Way.jpg,Mount Washington,2.0,19,42003190300,5,19,3,4-1,40.43311073,-80.01601397
1711911655,W Sycamore St from Pitcher Way to Oneida St,5th Division,,Brick/Asphalt,131.0,22.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/W_Sycamore_St_from_Pitcher_Way_to_Oneida_St.jpg,Duquesne Heights,2.0,19,42003191100,5,19,3,4-1,40.43384434,-80.02085085
643042163,W Sycamore St from Plymouth St to Pitcher Way North,5th Division,,Concrete,107.0,42.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/W_Sycamore_St_from_Plymouth_St_to_Pitcher_Way_North.jpg,Duquesne Heights,2.0,19,42003191100,5,19,3,4-1,40.43398094,-80.02133978
944288314,W Sycamore St from Plymouth St to Pitcher Way South,5th Division,,Concrete,113.0,31.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/W_Sycamore_St_from_Plymouth_St_to_Pitcher_Way_South.jpg,Duquesne Heights,2.0,19,42003191100,5,19,3,4-1,40.43391166,-80.02140471
980819784,W Sycamore St from Ulysses to Bertha St,DOMI - Signs and Markings,1946-01-01,Concrete,170.0,40.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/W_Sycamore_St_from_Ulysses_to_Bertha_St.jpg,Mount Washington,2.0,19,42003190300,5,19,3,4-27,40.43258059,-80.01213837
406605100,W Sycamore St. From Bigham St. to Amabell,DOMI - Signs and Markings,1946-01-01,Concrete,206.0,27.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/W_Sycamore_St._From_Bigham_St._to_Amabell.jpg,Mount Washington,2.0,19,42003190300,5,19,3,4-1,40.43296353,-80.01475306
41759992,W Sycamore St. From Red Oak Way to Bigham St.,DOMI - Signs and Markings,1946-01-01,Concrete,123.0,4.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/W_Sycamore_St._From_Red_Oak_Way_to_Bigham_St..jpg,Mount Washington,2.0,19,42003190300,5,19,3,4-1,40.4330503,-80.01550073
1644940575,W Sycamore Ulysses to Merrimac,DOMI - Signs and Markings,1946-01-01,Concrete,90.0,18.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/W_Sycamore_Ulysses_to_Merrimac.jpg,Mount Washington,2.0,19,42003190300,5,19,3,4-27,40.43268267,-80.01282501
274647628,Wabash St to Steuben St,5th Division,,Concrete,8.0,6.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Wabash_St_to_Steuben_St.jpg,West End,2.0,20,42003562600,5,20,6,1-17,40.44161892,-80.0353334
933188130,Waco Way from East St to Radner St,1st Division,,Concrete,93.0,,0.0,100.0,81.0,12.0,2.0,6.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Waco_Way_from_East_St_to_Radner_St.jpg,Spring Hill-City View,1.0,24,42003262000,1,24,1,1-24,40.46123168,-79.99871884
1908586687,Waco Way from Radner St to Valette St,1st Division,,Concrete,90.0,,0.0,100.0,76.0,12.0,1.0,1.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Waco_Way_from_Radner_St_to_Valette_St.jpg,Spring Hill-City View,1.0,24,42003262000,1,24,1,1-24,40.46116473,-79.9982687
1191232875,Wadlow St from Embury St to Rancheria St,1st Division,,Concrete,225.0,24.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Wadlow_St_from_Embury_St_to_Rancheria_St.jpg,Marshall-Shadeland,1.0,27,42003271500,1,27,1,1-14,40.47238743,-80.02941943
947768476,Waite St from Weber Way to Rahe St,4th Division,,Asphalt/Concrete,84.0,3.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Waite_St_from_Weber_Way_to_Rahe_St.jpg,Arlington,3.0,16,42003561600,3,16,3,4-8,40.4171955,-79.97976661
231448145,Walbridge St and Harker St,5th Division,1949-01-01,Concrete,10.0,3.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Walbridge_St_and_Harker_St.jpg,Elliott,2.0,20,42003562600,5,20,6,1-17,40.43941372,-80.03712674
101636094,Walden St from Larkfield Way,5th Division,,Wood,49.0,23.0,0.0,100.0,1154.0,46.0,8.0,6.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Walden_St_from_Larkfield_Way.jpg,Mount Washington,2.0,19,42003191500,5,19,3,4-27,40.42419067,-80.00537644
1687549925,Walden St from Westwood St to Larkfield Way,5th Division,,Wood,125.0,58.0,0.0,100.0,1145.0,36.0,5.0,2.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Walden_St_from_Westwood_St_to_Larkfield_Way.jpg,Mount Washington,2.0,19,42003191500,5,19,3,4-27,40.42418289,-80.00572514
2119066085,Waldorf St at Franklin Rd to Radium St,1st Division,1950-01-01,Concrete,229.0,89.0,2.0,6.0,705.0,235.0,9.0,5.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Waldorf_St_at_Franklin_Rd_to_Radium_St.jpg,Perry North,1.0,26,42003260200,1,26,1,1-15,40.49137904,-80.01861020000001
1735273540,Walz Rd to Rhine St,1st Division,,Concrete,19.0,4.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Walz_Rd_to_Rhine_St.jpg,Spring Hill-City View,1.0,24,42003262000,1,24,1,1-24,40.46342099,-79.99125756
814441323,Wapello St from Aquatic Way to Termon Ave,1st Division,1943-01-01,Concrete,91.0,50.0,0.0,100.0,1109.0,224.0,10.0,9.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Wapello_St_from_Aquatic_Way_to_Termon_Ave.jpg,Brighton Heights,1.0,27,42003270800,1,27,1,1-14,40.4833306,-80.03273907
518973451,Wapello St from Benton Ave to West Pointe Ave,1st Division,1945-01-01,Concrete,56.0,53.0,1.0,10.0,832.0,103.0,10.0,9.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Wapello_St_from_Benton_Ave_to_West_Pointe_Ave.jpg,Brighton Heights,1.0,27,42003270800,1,27,1,1-14,40.48575445,-80.03337988
1924680726,Wapello St from Termon Ave to Cornell St,1st Division,1949-01-01,Concrete,222.0,89.0,0.0,100.0,1024.0,137.0,8.0,3.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Wapello_St_from_Termon_Ave_to_Cornell_St.jpg,Brighton Heights,1.0,27,42003270800,1,27,1,1-14,40.48393735,-80.03277812
866995654,Warren St Between Carrie St and Ural St,1st Division,,Wood,58.0,22.0,0.0,100.0,360.0,19.0,1.0,1.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Warren_St_Between_Carrie_St_and_Ural_St.jpg,Fineview,1.0,25,42003250900,1,25,1,1-10,40.46168314,-80.00248166
1559435062,Watt St from Centre Ave to Elba St,3rd Division,1947-01-01,Concrete,160.0,63.0,0.0,100.0,633.0,231.0,6.0,3.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Watt_St_from_Centre_Ave_to_Elba_St.jpg,Middle Hill,6.0,5,42003050100,3,5,2,2-5,40.44673735,-79.96862673
325735721,Weber Way from Arlington Ave to Waite St,4th Division,,Concrete,209.0,53.0,0.0,100.0,696.0,103.0,6.0,4.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Weber_Way_from_Arlington_Ave_to_Waite_St.jpg,Arlington,3.0,16,42003561600,3,16,3,4-8,40.41749829,-79.97957106
2117439145,Wedgemere Place from Gallion Ave to Berwin Ave,4th Division,,Concrete,308.0,24.0,0.0,100.0,1265.0,176.0,9.0,2.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Wedgemere_Place_from_Gallion_Ave_to_Berwin_Ave.jpg,Brookline,4.0,19,42003191900,5,19,6,4-26,40.39762647,-80.01987461
1835398385,Well St from Clarence St to Edith St,5th Division,,Concrete,200.0,19.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Well_St_from_Clarence_St_to_Edith_St.jpg,Duquesne Heights,2.0,19,42003191100,5,19,3,4-1,40.43654371,-80.02492029
1894028253,Well St from Plymouth St to Oneida St,DOMI - Signs and Markings,1988-01-01,Concrete,268.0,81.0,1.0,9.0,1427.0,25.0,7.0,5.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Well_St_from_Plymouth_St_to_Oneida_St.jpg,Duquesne Heights,2.0,19,42003191100,5,19,3,4-1,40.43557137,-80.02068009999999
2042339690,Well St from Shaler St to Clarence St,5th Division,,Concrete,87.0,19.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Well_St_from_Shaler_St_to_Clarence_St.jpg,Duquesne Heights,2.0,19,42003191100,5,19,3,4-1,40.43679305,-80.02543990000001
1186840235,Welsh Way from Welsh Way to Fritz St,4th Division,1951-01-01,Concrete,375.0,61.0,0.0,100.0,219.0,29.0,4.0,8.0,5.0,https://tools.wprdc.org/images/pittsburgh/steps/Welsh_Way_from_Welsh_Way_to_Fritz_St.jpg,South Side Slopes,3.0,17,42003170600,3,17,3,4-5,40.42347919,-79.98805928
14873370,Wenzell Ave from Banksville Ave to Tole St,5th Division,,Concrete,200.0,8.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Wenzell_Ave_from_Banksville_Ave_to_Tole_St.jpg,Banksville,2.0,20,42003202300,5,20,6,4-9,40.4067168,-80.0341323
775294809,Wenzell Ave from Tole St to Louisiana Ave,5th Division,1968-01-01,Concrete,1235.0,90.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Wenzell_Ave_from_Tole_St_to_Louisiana_Ave.jpg,Beechview,2.0,20,42003192000,5,20,6,4-28,40.4044619,-80.0334809
39528215,Wertz Way from Ella St to Wertz Way,2nd Division,,Concrete,92.0,14.0,0.0,100.0,943.0,209.0,9.0,4.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Wertz_Way_from_Ella_St_to_Wertz_Way.jpg,Bloomfield,7.0,8,42003080200,2,8,5,3-1,40.46036784,-79.95381313
1082737425,Westborn St from Central Ave to Mitchell St,1st Division,1948-01-01,Concrete,108.0,15.0,0.0,100.0,736.0,311.0,9.0,5.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Westborn_St_from_Central_Ave_to_Mitchell_St.jpg,Marshall-Shadeland,1.0,27,42003271500,1,27,1,1-14,40.47564599,-80.02801497
1461551895,Westborn St from Mitchell St to Rothpletz St,1st Division,1948-01-01,Concrete,101.0,39.0,0.0,100.0,680.0,171.0,7.0,4.0,5.0,https://tools.wprdc.org/images/pittsburgh/steps/Westborn_St_from_Mitchell_St_to_Rothpletz_St.jpg,Marshall-Shadeland,1.0,27,42003271500,1,27,1,1-14,40.47593353,-80.02774194
370724609,Westborn St from Palen Way to Grand Ave,1st Division,1948-01-01,Concrete,66.0,28.0,0.0,100.0,757.0,172.0,9.0,6.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Westborn_St_from_Palen_Way_to_Grand_Ave.jpg,Marshall-Shadeland,1.0,27,42003271500,1,27,1,1-14,40.47510817,-80.02855704
1954438657,Whitridge St from Ellers St to Allequippa St,3rd Division,,Concrete,16.0,13.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Whitridge_St_from_Ellers_St_to_Allequippa_St.jpg,West Oakland,6.0,4,42003040200,3,4,4,2-10,40.44101285,-79.96786572
1724452427,Whitworth St from Sourthern Ave to Boggs Ave,5th Division,1982-01-01,Concrete,250.0,35.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Whitworth_St_from_Sourthern_Ave_to_Boggs_Ave.jpg,Mount Washington,2.0,19,42003191400,5,19,3,4-27,40.42588024,-80.00883856
1998020194,Wick St from Colwell to Diaz Way,3rd Division,,Stone,53.0,35.0,0.0,100.0,760.0,314.0,10.0,6.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Wick_St_from_Colwell_to_Diaz_Way.jpg,Crawford-Roberts,6.0,3,42003030500,3,3,2,2-1,40.43935871,-79.97978676
237214168,Wickliff St at 54th St,2nd Division,,Concrete,22.0,9.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Wickliff_St_at_54th_St.jpg,Upper Lawrenceville,7.0,10,42003101100,2,10,2,3-5,40.48026195,-79.94792253
1457949995,Wilkins Ave at 5th Ave,3rd Division,,Concrete,10.0,4.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Wilkins_Ave_at_5th_Ave.jpg,Squirrel Hill North,8.0,14,42003140200,3,14,4,2-26,40.44774811,-79.9369272
405623775,Wilkins Ave at Worth St to Glen Arden Dr,2nd Division,1930-01-01,Concrete,109.0,57.0,1.0,9.0,843.0,135.0,10.0,8.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Wilkins_Ave_at_Worth_St_to_Glen_Arden_Dr.jpg,Point Breeze,8.0,14,42003140400,3,14,4,2-17,40.44704241,-79.91266071
1255620567,Will Way from Arlington Ave to Una Way,4th Division,1950-01-01,Concrete,119.0,59.0,1.0,3.0,746.0,231.0,6.0,1.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Will_Way_from_Arlington_Ave_to_Una_Way.jpg,Arlington,3.0,16,42003561600,3,16,3,4-22,40.41720051,-79.96897838
1731984833,Windom St near Owl Way,4th Division,,Concrete,0.0,102.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Windom_St_near_Owl_Way.jpg,South Side Slopes,3.0,17,42003170600,3,17,3,4-24,40.4263128,-79.98863342
531206762,Windom St near Owl Way to Newton St,4th Division,1946-01-01,Concrete,212.0,130.0,0.0,100.0,328.0,3.0,1.0,1.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Windom_St_near_Owl_Way_to_Newton_St.jpg,South Side Slopes,3.0,17,42003170600,3,17,3,4-5,40.42590878,-79.98954218
768471722,Wing Way from Brighton Rd to Frederick St,1st Division,1944-01-01,Concrete,250.0,125.0,0.0,100.0,845.0,366.0,7.0,1.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Wing_Way_from_Brighton_Rd_to_Frederick_St.jpg,Marshall-Shadeland,1.0,27,42003271500,1,27,1,1-14,40.47521414,-80.03090382
1837107133,Winhurst St from Cambronne St to Brighton Rd,1st Division,,Asphalt/Wood,158.0,10.0,0.0,100.0,486.0,73.0,4.0,4.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Winhurst_St_from_Cambronne_St_to_Brighton_Rd.jpg,Brighton Heights,1.0,27,42003270100,1,27,1,1-14,40.48893319,-80.04326912
785844318,Winterburn Ave at Neeb St,3rd Division,,Wood,20.0,14.0,0.0,100.0,603.0,89.0,9.0,10.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Winterburn_Ave_at_Neeb_St.jpg,Greenfield,5.0,15,42003151600,3,15,4,2-12,40.4279544,-79.93997979
536242348,Woodcove Place to Kirsopp Ave,5th Division,1958-01-01,Concrete,297.0,73.0,1.0,6.0,345.0,0.0,4.0,9.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Woodcove_Place_to_Kirsopp_Ave.jpg,Banksville,2.0,20,42003202300,5,20,6,4-9,40.40920071,-80.03700053
314848574,Woodland Ave at California Ave,1st Division,,Concrete,59.0,3.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Woodland_Ave_at_California_Ave.jpg,Marshall-Shadeland,1.0,27,42003271500,1,27,1,1-14,40.46692125,-80.03426343
845057072,Woodland Ave to Tumbo St,1st Division,,Wood,331.0,80.0,1.0,1.0,575.0,89.0,3.0,1.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Woodland_Ave_to_Tumbo_St.jpg,Marshall-Shadeland,1.0,27,42003271500,1,27,1,1-14,40.46766311,-80.03383566
430739971,Woods Run Park,Parks - Northern,,Concrete,124.0,19.0,0.0,100.0,753.0,321.0,9.0,4.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Woods_Run_Park.jpg,Marshall-Shadeland,1.0,27,42003271500,1,27,1,1-14,40.47625779,-80.02907549
470503102,Woodsdale Way from Bascom St to Perryview Ave,1st Division,,Wood,77.0,41.0,0.0,100.0,462.0,78.0,7.0,10.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Woodsdale_Way_from_Bascom_St_to_Perryview_Ave.jpg,Perry North,1.0,26,42003260200,1,26,1,1-15,40.4943685,-80.02423233
982580362,Wurzell Ave and Bark St,1st Division,,Concrete,180.0,76.0,0.0,100.0,148.0,5.0,1.0,1.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Wurzell_Ave_and_Bark_St.jpg,Perry South,6.0,26,42003261400,1,26,1,1-22,40.4682922,-80.00380916
1776658750,Wyandotte St,3rd Division,1949-01-01,Concrete,363.0,109.0,0.0,100.0,663.0,575.0,10.0,9.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Wyandotte_St.jpg,West Oakland,6.0,5,42003030500,3,5,4,2-1,40.43898363,-79.97591635
916115853,Wyckoff Ave from Krewson Way to Stafford St,5th Division,,Concrete,102.0,,0.0,100.0,556.0,0.0,5.0,9.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Wyckoff_Ave_from_Krewson_Way_to_Stafford_St.jpg,Sheraden,2.0,20,42003562500,5,20,6,1-16,40.4541445,-80.04837227
342512299,Wyckoff St from Merwyn Ave to Krewson Way,5th Division,1949-01-01,Concrete,118.0,,0.0,100.0,602.0,0.0,5.0,9.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Wyckoff_St_from_Merwyn_Ave_to_Krewson_Way.jpg,Sheraden,2.0,20,42003562500,5,20,6,1-16,40.45382713,-80.04861233
501232646,Yard Way from Baldauf St to Huron St,4th Division,1944-01-01,Concrete,100.0,,0.0,100.0,803.0,161.0,7.0,4.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Yard_Way_from_Baldauf_St_to_Huron_St.jpg,South Side Slopes,3.0,17,42003170600,3,17,3,4-3,40.42297384,-79.98078000000001
1486424816,Yard Way from Gregory St to Magdalene St,4th Division,1946-01-01,Concrete,93.0,,0.0,100.0,963.0,161.0,9.0,5.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Yard_Way_from_Gregory_St_to_Magdalene_St.jpg,South Side Slopes,3.0,17,42003170600,3,17,3,4-3,40.42394783,-79.98032402
1743162388,Yard Way from Huron St to Shamokin St,4th Division,1944-01-01,Concrete,100.0,,0.0,100.0,761.0,152.0,9.0,6.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Yard_Way_from_Huron_St_to_Shamokin_St.jpg,South Side Slopes,3.0,17,42003170600,3,17,3,4-3,40.42263795,-79.98092349
